PlayerName,Foot,Position,AWR,DWR,OVR,PAC,SHO,PAS,DRI,DEF,PHY,SM,DIV,POS,HAN,REF,KIC,SPD
Louis D'Arrigo,R,CDM,M,H,64,71,46,61,62,61,61,2,-1,-1,-1,-1,-1,-1
Alex Newby,R,RW,M,M,64,83,57,59,66,36,55,3,-1,-1,-1,-1,-1,-1
Mitch Pinnock,L,LM,M,M,64,79,57,62,64,46,62,3,-1,-1,-1,-1,-1,-1
Kekuta Manneh,R,RW,H,M,64,90,60,58,66,34,59,4,-1,-1,-1,-1,-1,-1
Jorge Antonio Ortiz,R,RB,M,H,64,70,39,59,60,62,62,2,-1,-1,-1,-1,-1,-1
Agyemang Diawusie,R,RM,M,L,64,90,57,50,66,28,64,3,-1,-1,-1,-1,-1,-1
Besim Serbecic,R,CB,L,M,64,64,25,41,45,64,69,2,-1,-1,-1,-1,-1,-1
Cade Cowell,R,ST,H,M,64,84,62,57,65,34,72,2,-1,-1,-1,-1,-1,-1
Jeppe Simonsen,R,RB,H,M,64,88,51,57,62,56,64,2,-1,-1,-1,-1,-1,-1
Lucas Kruspzky,L,LB,M,M,64,75,32,49,57,61,63,2,-1,-1,-1,-1,-1,-1
Jason Lowe,R,CDM,M,H,64,57,51,59,59,61,75,2,-1,-1,-1,-1,-1,-1
George Hirst,R,ST,M,L,64,64,63,41,57,30,67,2,-1,-1,-1,-1,-1,-1
Edzon Perez,L,RM,M,L,64,73,54,59,65,46,65,2,-1,-1,-1,-1,-1,-1
Michael Lumb,L,LWB,H,M,64,62,56,62,64,60,72,3,-1,-1,-1,-1,-1,-1
Scott Galloway,R,RB,H,L,64,73,40,54,62,58,66,2,-1,-1,-1,-1,-1,-1
Alexandru Dandea,L,CB,M,M,64,48,47,53,46,61,67,2,-1,-1,-1,-1,-1,-1
Arnau Puigmal Martinez,R,CM,H,M,64,73,58,65,67,57,55,3,-1,-1,-1,-1,-1,-1
Alfie McCalmont,R,CM,M,M,64,66,58,60,67,56,62,2,-1,-1,-1,-1,-1,-1
George Thomson,R,RM,H,M,64,75,57,60,63,53,61,3,-1,-1,-1,-1,-1,-1
Ole Jrgen Halvorsen,R,RM,M,H,64,67,58,59,65,55,70,3,-1,-1,-1,-1,-1,-1
Cameron Kerr,R,RB,H,M,64,76,29,52,61,59,71,2,-1,-1,-1,-1,-1,-1
Tomas Sandoval,R,ST,H,M,64,66,61,45,64,29,68,3,-1,-1,-1,-1,-1,-1
Abo Eisa,R,LM,H,M,64,93,58,54,67,28,63,3,-1,-1,-1,-1,-1,-1
Kevin Quevedo,R,RW,M,L,64,83,57,58,65,42,60,3,-1,-1,-1,-1,-1,-1
Brett Pitman,R,ST,M,L,64,46,66,59,61,28,65,2,-1,-1,-1,-1,-1,-1
Patrick Banggaard,R,CB,M,M,64,46,38,47,44,65,72,2,-1,-1,-1,-1,-1,-1
Benji Michel,R,ST,M,M,64,90,59,37,63,22,58,2,-1,-1,-1,-1,-1,-1
Rocco Reitz,R,CM,M,M,64,66,57,66,70,54,51,3,-1,-1,-1,-1,-1,-1
Hongbo Yin,L,CM,H,M,64,68,59,66,66,53,65,3,-1,-1,-1,-1,-1,-1
Liam Cullen,L,ST,M,M,64,76,64,57,68,30,46,3,-1,-1,-1,-1,-1,-1
Abou Ouattara,R,LM,H,M,64,80,56,54,68,32,54,3,-1,-1,-1,-1,-1,-1
Yann Boe-Kane,R,CDM,H,H,64,56,48,58,59,64,71,2,-1,-1,-1,-1,-1,-1
Ben Heneghan,R,CB,M,M,64,46,24,41,42,64,73,2,-1,-1,-1,-1,-1,-1
Ronny Montero,R,CB,L,H,64,28,36,50,46,66,65,2,-1,-1,-1,-1,-1,-1
Tom Clarke,R,RB,M,H,64,55,43,56,56,64,77,2,-1,-1,-1,-1,-1,-1
Conor Wilkinson,L,ST,H,M,64,76,64,58,64,32,74,3,-1,-1,-1,-1,-1,-1
Rarmani Edmonds-Green,R,CB,M,M,64,66,30,48,54,64,64,2,-1,-1,-1,-1,-1,-1
Marcelo Allende,R,LM,H,M,64,60,58,62,71,37,38,3,-1,-1,-1,-1,-1,-1
Kyle Smith,R,RB,H,H,64,61,26,48,59,63,70,2,-1,-1,-1,-1,-1,-1
Adnan Aganovic,R,CAM,M,M,64,66,54,65,67,39,64,2,-1,-1,-1,-1,-1,-1
Rosario Latouchent,R,LB,M,M,64,66,36,52,61,61,56,2,-1,-1,-1,-1,-1,-1
Stephen Quinn,L,CM,M,H,64,52,60,64,67,62,66,3,-1,-1,-1,-1,-1,-1
Anthony Ralston,R,RB,M,M,64,70,44,58,62,61,67,2,-1,-1,-1,-1,-1,-1
Adrian Gryszkiewicz,L,CB,M,M,64,70,33,53,57,63,75,2,-1,-1,-1,-1,-1,-1
Victor Melgar,R,CDM,M,H,64,63,52,55,62,64,66,2,-1,-1,-1,-1,-1,-1
Toni Herrero Oliva,L,LB,H,M,64,76,46,60,66,57,58,3,-1,-1,-1,-1,-1,-1
Joni Kauko,R,CM,H,H,64,60,61,58,63,62,79,2,-1,-1,-1,-1,-1,-1
Eu Ddeum Lee,L,LB,M,M,64,72,51,62,64,57,70,2,-1,-1,-1,-1,-1,-1
Shumpei Naruse,R,RB,M,M,64,71,39,52,65,60,57,2,-1,-1,-1,-1,-1,-1
Dany Mota Carvalho,R,RW,H,M,64,67,58,57,68,28,58,2,-1,-1,-1,-1,-1,-1
Joshua Kitolano,R,CM,H,H,64,77,52,60,68,57,67,3,-1,-1,-1,-1,-1,-1
Oscar Gil Oses,R,CB,M,M,64,49,43,57,53,64,66,2,-1,-1,-1,-1,-1,-1
Mark Reynolds,L,CB,L,H,64,34,26,53,57,64,70,2,-1,-1,-1,-1,-1,-1
Kevin Kraus,R,CB,M,M,64,45,40,43,41,63,76,2,-1,-1,-1,-1,-1,-1
Moises Villarroel,L,CM,H,M,64,64,50,63,61,51,67,2,-1,-1,-1,-1,-1,-1
Alejandro Blesa Pina,L,CM,M,M,64,64,52,63,67,48,52,3,-1,-1,-1,-1,-1,-1
Sung Joon Jo,L,RW,H,L,64,84,56,53,67,31,57,2,-1,-1,-1,-1,-1,-1
Brice Wembangomo,R,RB,M,M,64,82,44,53,64,58,64,3,-1,-1,-1,-1,-1,-1
Pawe Olszewski,R,RWB,M,H,64,82,41,49,58,58,62,2,-1,-1,-1,-1,-1,-1
Keisuke Saka,R,CB,L,H,64,66,28,40,42,65,68,2,-1,-1,-1,-1,-1,-1
Folarin Balogun,R,ST,H,M,64,74,63,45,63,21,60,3,-1,-1,-1,-1,-1,-1
Soo Beom Kim,R,LM,M,M,64,76,51,61,65,60,68,2,-1,-1,-1,-1,-1,-1
Niall Ennis,R,ST,H,M,64,83,62,48,65,39,66,3,-1,-1,-1,-1,-1,-1
Jasper van der Werff,R,CB,L,M,64,69,29,45,54,65,63,2,-1,-1,-1,-1,-1,-1
Charalambos Makridis,R,CAM,H,M,64,74,68,54,68,24,56,2,-1,-1,-1,-1,-1,-1
Dusan Lagator,R,CDM,M,H,64,65,52,58,59,60,79,2,-1,-1,-1,-1,-1,-1
Alvaro Pena,R,CAM,M,M,64,66,57,68,63,55,61,3,-1,-1,-1,-1,-1,-1
Connor Pain,L,LW,M,M,64,87,62,54,66,54,69,2,-1,-1,-1,-1,-1,-1
Romain Gall,R,LM,H,L,64,81,64,57,67,39,45,4,-1,-1,-1,-1,-1,-1
Alex Rodman,R,RWB,H,M,64,68,58,60,64,57,66,3,-1,-1,-1,-1,-1,-1
Yuki Kagawa,L,LM,H,H,64,66,52,64,63,62,66,2,-1,-1,-1,-1,-1,-1
John Mousinho,R,CB,M,M,64,47,52,58,57,63,68,2,-1,-1,-1,-1,-1,-1
John Kitolano,L,LB,H,M,64,84,37,54,65,56,62,2,-1,-1,-1,-1,-1,-1
Francisco Manenti,R,CB,M,M,64,56,39,45,52,65,64,2,-1,-1,-1,-1,-1,-1
Luca Martinez Dupuy,R,ST,M,M,64,70,65,49,65,25,54,2,-1,-1,-1,-1,-1,-1
Joao Silva,R,ST,H,L,64,65,66,38,63,21,73,2,-1,-1,-1,-1,-1,-1
Danny Johnson,L,ST,H,M,64,68,65,48,63,24,67,2,-1,-1,-1,-1,-1,-1
Simon Graves,R,CB,M,M,64,53,41,55,57,64,71,2,-1,-1,-1,-1,-1,-1
Chris Forrester,R,CM,H,M,64,66,62,64,67,60,66,3,-1,-1,-1,-1,-1,-1
Young Wook Cho,R,RM,M,M,64,80,58,55,66,28,64,4,-1,-1,-1,-1,-1,-1
Mladen Jutric,R,CB,M,H,64,52,49,47,49,64,73,2,-1,-1,-1,-1,-1,-1
Diego Moreno Garbayo,R,RB,M,M,64,75,38,55,60,60,62,3,-1,-1,-1,-1,-1,-1
Graham Smith,R,CB,L,M,64,63,28,43,55,63,70,2,-1,-1,-1,-1,-1,-1
Diego Guerrero,R,CDM,L,M,64,57,46,54,54,61,67,2,-1,-1,-1,-1,-1,-1
Julian von Haacke,L,CDM,H,M,64,53,53,64,65,58,63,3,-1,-1,-1,-1,-1,-1
Ronaldo Cisneros,R,ST,M,M,64,66,61,51,66,29,65,2,-1,-1,-1,-1,-1,-1
Allan Cruz,R,CM,H,H,64,70,64,58,70,62,70,3,-1,-1,-1,-1,-1,-1
Nicolas Mezquida,R,CAM,H,L,64,53,60,62,71,35,45,3,-1,-1,-1,-1,-1,-1
George Tanner,R,RB,M,M,64,73,43,52,61,59,68,2,-1,-1,-1,-1,-1,-1
Omar Bogle,L,ST,M,M,64,64,64,50,62,30,67,3,-1,-1,-1,-1,-1,-1
Juan Garcia,R,ST,H,L,64,68,63,57,62,33,59,2,-1,-1,-1,-1,-1,-1
Myung Jae Lee,L,LB,M,M,64,71,43,59,66,56,62,3,-1,-1,-1,-1,-1,-1
Jordan Houghton,R,CDM,M,H,64,66,51,61,60,59,69,2,-1,-1,-1,-1,-1,-1
Julian Gunther-Schmidt,R,ST,M,M,64,69,63,59,65,29,69,3,-1,-1,-1,-1,-1,-1
Fraser Hornby,R,ST,M,M,64,61,64,50,58,24,72,2,-1,-1,-1,-1,-1,-1
Rami Hajal,R,CAM,M,M,64,71,53,63,66,49,61,3,-1,-1,-1,-1,-1,-1
Se Gye Sin,R,CB,M,M,64,81,58,65,63,62,72,2,-1,-1,-1,-1,-1,-1
Jeppe Okkels,R,LW,H,M,64,82,58,56,65,26,61,3,-1,-1,-1,-1,-1,-1
Nicolas Marichal,R,CB,M,M,64,64,29,44,52,67,58,2,-1,-1,-1,-1,-1,-1
Valdet Rama,R,LM,M,L,64,74,58,60,68,22,62,3,-1,-1,-1,-1,-1,-1
Sivert Gussias,R,ST,H,H,64,66,65,45,60,24,71,3,-1,-1,-1,-1,-1,-1
Cesar Menacho,R,RM,H,L,64,71,53,57,65,33,61,2,-1,-1,-1,-1,-1,-1
Dimitri Oberlin,R,ST,M,M,64,85,62,58,67,42,58,4,-1,-1,-1,-1,-1,-1
Gennaro Acampora,L,CM,M,M,64,63,62,61,66,54,66,3,-1,-1,-1,-1,-1,-1
Juan Pedro Jimenez Melero,R,CM,M,M,64,72,62,65,64,58,71,2,-1,-1,-1,-1,-1,-1
Daiki Matsuoka,R,CDM,M,L,64,58,47,62,68,57,62,3,-1,-1,-1,-1,-1,-1
Magnus Lekven,R,CM,M,M,64,52,54,66,65,56,72,3,-1,-1,-1,-1,-1,-1
Scott Wootton,R,CB,M,M,64,50,25,47,55,64,73,2,-1,-1,-1,-1,-1,-1
Tom Hamer,R,LB,M,H,64,68,41,54,57,61,75,2,-1,-1,-1,-1,-1,-1
Ander Gorostidi Garcia,R,CM,M,M,64,63,55,64,63,60,66,2,-1,-1,-1,-1,-1,-1
Maximilian Beier,R,ST,M,M,64,64,66,45,62,25,42,2,-1,-1,-1,-1,-1,-1
Jarosaw Jach,L,CB,H,M,64,58,45,51,55,62,75,2,-1,-1,-1,-1,-1,-1
Mikkel Maigaard,R,CM,H,M,64,64,59,65,64,54,66,3,-1,-1,-1,-1,-1,-1
Lenny Vallier,L,LB,M,M,64,78,48,57,63,59,63,2,-1,-1,-1,-1,-1,-1
Jordan Harvey,L,LB,M,M,64,49,54,59,59,64,70,2,-1,-1,-1,-1,-1,-1
Ellis Harrison,R,ST,H,H,64,78,61,51,64,41,80,3,-1,-1,-1,-1,-1,-1
Jean Ruiz,R,CB,M,M,64,66,42,58,59,64,69,2,-1,-1,-1,-1,-1,-1
Miguel Angel Leal Diaz,R,RB,M,M,64,67,45,57,64,60,64,2,-1,-1,-1,-1,-1,-1
Franck Evina,R,LM,M,M,64,82,62,56,65,34,67,3,-1,-1,-1,-1,-1,-1
Bartosz Spiaczka,R,ST,M,H,64,84,62,52,64,35,70,2,-1,-1,-1,-1,-1,-1
Josep Gaya Martinez,R,CB,M,H,64,56,32,48,49,64,72,2,-1,-1,-1,-1,-1,-1
Ariel Martinez,R,CM,H,M,64,64,59,66,70,49,66,3,-1,-1,-1,-1,-1,-1
Grzegorz Tomasiewicz,R,CM,H,H,64,72,56,63,65,58,56,3,-1,-1,-1,-1,-1,-1
Gianni Stensness,R,CB,M,M,64,55,41,53,57,62,77,2,-1,-1,-1,-1,-1,-1
Harmeet Singh,R,CM,M,M,64,47,61,65,64,54,64,3,-1,-1,-1,-1,-1,-1
Oliver Turton,R,RB,M,M,64,66,43,58,59,60,69,2,-1,-1,-1,-1,-1,-1
Nils Froling,R,CF,H,H,64,72,69,56,65,37,79,3,-1,-1,-1,-1,-1,-1
Leonardo Mifflin,L,LB,L,M,64,73,41,52,56,59,74,2,-1,-1,-1,-1,-1,-1
Jefferson Yuri de Sousa Matias,R,CB,M,M,64,65,28,44,53,62,73,2,-1,-1,-1,-1,-1,-1
Tolcay Cigerci,L,CAM,M,M,64,66,58,63,69,38,60,3,-1,-1,-1,-1,-1,-1
Kwadwo Duah,R,ST,H,M,64,86,64,56,61,31,74,2,-1,-1,-1,-1,-1,-1
Scott Tanser,L,LWB,H,M,64,73,52,60,63,56,55,2,-1,-1,-1,-1,-1,-1
Conor McGrandles,R,CM,H,H,64,69,56,62,65,58,69,2,-1,-1,-1,-1,-1,-1
David Alba Fernandez,R,CB,M,M,64,40,22,40,40,66,57,2,-1,-1,-1,-1,-1,-1
Xin Xu,R,CDM,M,M,63,66,51,56,60,59,72,2,-1,-1,-1,-1,-1,-1
Lee O'Connor,R,RB,L,H,63,70,45,56,60,59,61,2,-1,-1,-1,-1,-1,-1
Adrian Maachowski,R,CM,H,M,63,59,51,64,63,60,65,2,-1,-1,-1,-1,-1,-1
Marko Kolar,R,ST,M,L,63,74,61,51,64,22,66,2,-1,-1,-1,-1,-1,-1
Jack Powell,R,CM,M,M,63,62,57,63,64,54,66,3,-1,-1,-1,-1,-1,-1
Lucas Roser,R,ST,M,M,63,71,63,53,63,32,64,3,-1,-1,-1,-1,-1,-1
Florian Egerer,R,CDM,M,M,63,55,44,59,55,61,69,2,-1,-1,-1,-1,-1,-1
Christopher Telo,R,LB,M,M,63,73,44,61,66,57,62,3,-1,-1,-1,-1,-1,-1
Cole Palmer,L,RW,M,M,63,77,58,60,64,45,54,3,-1,-1,-1,-1,-1,-1
Lars Kramer,R,CB,M,M,63,54,34,47,48,62,73,2,-1,-1,-1,-1,-1,-1
Jake Beesley,R,ST,M,M,63,71,61,49,61,44,68,2,-1,-1,-1,-1,-1,-1
Kyle Magennis,R,CM,H,H,63,74,60,64,65,52,71,3,-1,-1,-1,-1,-1,-1
Mateusz Matras,R,CDM,M,H,63,33,49,55,50,61,80,2,-1,-1,-1,-1,-1,-1
Junjian Liao,R,CB,M,M,63,62,50,56,61,63,72,2,-1,-1,-1,-1,-1,-1
Marius Tomozei,R,RB,M,H,63,66,30,51,52,58,66,2,-1,-1,-1,-1,-1,-1
Se Jin Jeon,R,LW,H,L,63,79,55,54,67,20,53,3,-1,-1,-1,-1,-1,-1
Jamie Devitt,R,CAM,M,M,63,69,61,63,65,41,52,3,-1,-1,-1,-1,-1,-1
Leon Bell Bell,L,LB,H,M,63,80,58,56,64,56,64,2,-1,-1,-1,-1,-1,-1
Jordi Bongard,R,CB,M,M,63,50,35,49,49,63,68,2,-1,-1,-1,-1,-1,-1
Gustav Marcussen,R,LM,M,M,63,76,55,56,64,40,57,2,-1,-1,-1,-1,-1,-1
Guillermo May,L,ST,M,M,63,70,61,45,64,22,52,2,-1,-1,-1,-1,-1,-1
Simo Rumbullaku,L,LB,H,M,63,74,34,52,59,58,60,2,-1,-1,-1,-1,-1,-1
Sean Kavanagh,L,LWB,H,M,63,64,55,63,63,58,58,3,-1,-1,-1,-1,-1,-1
Taylor Washington,L,LB,L,H,63,73,25,41,38,63,57,2,-1,-1,-1,-1,-1,-1
Ersin Zehir,R,CDM,M,M,63,66,38,55,59,63,65,2,-1,-1,-1,-1,-1,-1
Bartosz Rymaniak,R,RB,H,H,63,62,42,54,59,61,74,2,-1,-1,-1,-1,-1,-1
Sirlord Conteh,R,RW,M,L,63,93,54,50,64,37,60,2,-1,-1,-1,-1,-1,-1
Connor Hall,L,CB,M,H,63,53,27,40,45,62,77,2,-1,-1,-1,-1,-1,-1
Malcom Edjouma,R,CDM,M,M,63,58,49,54,61,61,72,3,-1,-1,-1,-1,-1,-1
Yari Otto,R,CAM,M,M,63,68,60,53,65,42,60,2,-1,-1,-1,-1,-1,-1
Niclas Stierlin,R,CDM,M,M,63,64,56,57,58,61,69,2,-1,-1,-1,-1,-1,-1
Pablo Galvez Miranda,R,ST,H,M,63,67,63,46,64,19,63,2,-1,-1,-1,-1,-1,-1
Dean Campbell,L,CM,M,M,63,69,54,63,67,54,51,2,-1,-1,-1,-1,-1,-1
Aaron Martin,R,ST,H,M,63,71,61,47,60,22,75,2,-1,-1,-1,-1,-1,-1
Cyrill Akono,L,ST,H,M,63,69,63,50,62,28,67,2,-1,-1,-1,-1,-1,-1
Jordan Clarke,R,RB,M,M,63,62,37,54,59,63,64,2,-1,-1,-1,-1,-1,-1
Razvan Patriche,R,CB,M,H,63,33,30,48,35,62,72,2,-1,-1,-1,-1,-1,-1
Igoh Ogbu,R,CB,M,H,63,72,39,51,54,61,73,2,-1,-1,-1,-1,-1,-1
Mohammed Al Fehaid,R,CDM,M,H,63,60,41,55,61,61,73,2,-1,-1,-1,-1,-1,-1
Manato Shinada,R,CM,M,M,63,62,48,61,62,54,63,2,-1,-1,-1,-1,-1,-1
Arkadiusz Pyrka,R,RM,H,L,63,81,61,56,64,29,39,3,-1,-1,-1,-1,-1,-1
Danny Grant,R,LM,H,M,63,80,55,55,65,42,53,3,-1,-1,-1,-1,-1,-1
Jordan Bowery,R,ST,H,M,63,80,60,50,62,33,77,3,-1,-1,-1,-1,-1,-1
Leon Jensen,R,CM,H,M,63,71,60,61,67,50,54,3,-1,-1,-1,-1,-1,-1
Brendan Galloway,L,LB,M,M,63,69,37,55,61,62,61,2,-1,-1,-1,-1,-1,-1
Dorian Bertrand,L,LM,M,L,63,76,60,57,69,26,35,3,-1,-1,-1,-1,-1,-1
Kamil Koscielny,R,CB,M,M,63,55,23,33,36,63,72,2,-1,-1,-1,-1,-1,-1
Mateusz Czyzycki,R,CAM,M,M,63,66,56,58,63,54,58,2,-1,-1,-1,-1,-1,-1
Nick Anderton,L,LB,M,H,63,66,44,54,57,59,71,2,-1,-1,-1,-1,-1,-1
Josh Falkingham,L,CM,M,M,63,68,53,59,65,58,54,2,-1,-1,-1,-1,-1,-1
Gerardo Moreno,R,CM,M,M,63,63,53,64,63,61,69,2,-1,-1,-1,-1,-1,-1
Tom Lebeau,R,CM,H,M,63,74,58,64,67,57,54,2,-1,-1,-1,-1,-1,-1
Mika Schroers,R,LM,M,M,63,67,65,62,64,37,48,2,-1,-1,-1,-1,-1,-1
Akinwale Odimayo,R,CB,M,M,63,72,22,46,56,62,69,2,-1,-1,-1,-1,-1,-1
Thomas Sabitzer,R,RW,M,M,63,77,57,53,66,23,58,3,-1,-1,-1,-1,-1,-1
Eirik Haugan,R,CB,M,M,63,59,27,46,56,64,65,2,-1,-1,-1,-1,-1,-1
Conor Masterson,R,CB,M,M,63,51,33,39,38,65,64,2,-1,-1,-1,-1,-1,-1
Million Manhoef,L,LWB,H,H,63,85,49,57,64,53,67,2,-1,-1,-1,-1,-1,-1
Igor Armas,L,CB,L,H,63,34,39,49,39,62,78,2,-1,-1,-1,-1,-1,-1
Robin Tranberg,R,CDM,L,M,63,60,50,61,60,57,75,2,-1,-1,-1,-1,-1,-1
Leon Klassen,L,LB,H,M,63,77,42,54,64,53,62,2,-1,-1,-1,-1,-1,-1
Patrick Koronkiewicz,R,RB,M,M,63,82,55,55,61,55,72,3,-1,-1,-1,-1,-1,-1
Mustafa Kizza,L,LWB,H,M,63,77,47,60,58,57,65,2,-1,-1,-1,-1,-1,-1
Mateusz Radecki,R,CAM,M,M,63,72,60,59,63,56,74,2,-1,-1,-1,-1,-1,-1
Przemysaw Mystkowski,L,CAM,M,L,63,73,59,58,65,29,57,3,-1,-1,-1,-1,-1,-1
Hyuk Jeong,R,CM,M,M,63,56,57,66,63,59,70,2,-1,-1,-1,-1,-1,-1
Betsiel Hernandez,L,LB,M,M,63,68,33,49,58,60,58,2,-1,-1,-1,-1,-1,-1
Johannes Naschberger,R,CM,M,M,63,77,57,60,66,55,57,3,-1,-1,-1,-1,-1,-1
Wiktor Biedrzycki,R,CB,M,M,63,67,36,53,55,62,67,2,-1,-1,-1,-1,-1,-1
Hee Hoon Han,R,CB,M,H,63,53,23,35,42,64,75,2,-1,-1,-1,-1,-1,-1
Thomas Isherwood,L,CB,M,H,63,62,33,44,43,60,84,2,-1,-1,-1,-1,-1,-1
Billy Mitchell,R,CM,M,M,63,67,52,61,65,50,54,2,-1,-1,-1,-1,-1,-1
Blair Spittal,R,RM,M,M,63,80,57,57,63,46,56,3,-1,-1,-1,-1,-1,-1
Tobias Schwede,L,LB,H,H,63,79,53,58,64,52,68,3,-1,-1,-1,-1,-1,-1
Adonis Preciado,R,LM,M,M,63,79,51,56,64,25,46,3,-1,-1,-1,-1,-1,-1
Danny Mullen,R,ST,H,H,63,79,64,50,62,41,74,3,-1,-1,-1,-1,-1,-1
Kasper Skaanes,R,RM,M,M,63,72,54,58,65,46,56,3,-1,-1,-1,-1,-1,-1
Joe Caletti,R,CDM,M,H,63,69,42,58,67,60,62,2,-1,-1,-1,-1,-1,-1
Dominic Thompson,L,LB,H,M,63,79,39,52,57,58,60,2,-1,-1,-1,-1,-1,-1
Adrian Szoke,R,ST,H,M,63,72,61,59,62,38,61,3,-1,-1,-1,-1,-1,-1
Manuel Llano,R,RB,M,M,63,70,42,57,62,56,62,2,-1,-1,-1,-1,-1,-1
Marius Mouandilmadji,R,ST,M,L,63,70,62,47,61,21,59,3,-1,-1,-1,-1,-1,-1
Stephen Dooley,R,RM,M,M,63,70,57,61,64,39,45,3,-1,-1,-1,-1,-1,-1
Robin Polley,R,RB,H,M,63,69,37,49,61,63,62,2,-1,-1,-1,-1,-1,-1
Abdulrahman Al Barakah,R,CDM,M,M,63,57,46,55,61,59,72,2,-1,-1,-1,-1,-1,-1
Marco Schikora,R,CDM,H,H,63,80,50,58,64,61,71,2,-1,-1,-1,-1,-1,-1
Desley Ubbink,R,CAM,M,M,63,66,57,64,64,42,58,3,-1,-1,-1,-1,-1,-1
Tsukasa Umesaki,R,CF,M,M,63,49,65,63,67,41,60,3,-1,-1,-1,-1,-1,-1
Dominik Steczyk,R,RM,M,H,63,71,59,56,65,24,62,2,-1,-1,-1,-1,-1,-1
Baba Fernandes,R,CB,M,M,63,51,30,39,43,64,68,2,-1,-1,-1,-1,-1,-1
Yong Rae Lee,L,CM,M,H,63,53,55,66,62,56,74,2,-1,-1,-1,-1,-1,-1
Luca Pfeiffer,R,ST,M,M,63,46,62,47,53,31,78,2,-1,-1,-1,-1,-1,-1
Enzo Cornelisse,L,CB,M,M,63,66,32,52,54,63,61,2,-1,-1,-1,-1,-1,-1
Christian Cappis,L,CM,M,M,63,68,47,61,64,56,65,2,-1,-1,-1,-1,-1,-1
Agustin Pena,R,RM,M,H,63,66,51,61,63,57,64,2,-1,-1,-1,-1,-1,-1
Razvan Tincu,R,CB,M,H,63,55,43,53,47,62,68,2,-1,-1,-1,-1,-1,-1
Moritz Fritz,R,CB,M,M,63,54,41,48,49,61,76,2,-1,-1,-1,-1,-1,-1
Romario Santos Pires,R,CDM,M,M,63,62,55,55,61,59,70,2,-1,-1,-1,-1,-1,-1
Hyun Sung Kim,L,ST,M,L,63,72,62,51,60,32,68,2,-1,-1,-1,-1,-1,-1
Juan Sanchez Purata,R,CB,M,M,63,52,48,49,52,62,65,2,-1,-1,-1,-1,-1,-1
Tom Pett,R,CM,M,M,63,65,56,62,68,54,53,3,-1,-1,-1,-1,-1,-1
Koki Sugimori,R,LM,M,M,63,82,50,57,65,24,47,2,-1,-1,-1,-1,-1,-1
Shunya Mouri,R,RB,M,M,63,66,51,58,63,61,64,2,-1,-1,-1,-1,-1,-1
Gime Toure,R,LW,H,M,63,83,57,54,63,20,75,3,-1,-1,-1,-1,-1,-1
Hoon Sung Jung,R,RM,H,M,63,71,47,57,65,27,38,3,-1,-1,-1,-1,-1,-1
Micha Kopczynski,R,CDM,M,H,63,57,48,57,60,63,62,2,-1,-1,-1,-1,-1,-1
Rene Guder,R,RM,M,M,63,83,61,53,64,26,68,2,-1,-1,-1,-1,-1,-1
Paul Downing,R,CB,L,M,63,53,37,49,45,63,72,2,-1,-1,-1,-1,-1,-1
Clement Vidal,R,CB,M,M,63,46,32,41,49,67,59,2,-1,-1,-1,-1,-1,-1
Miullen N. Felicio Carva,R,ST,H,M,63,72,62,52,63,24,68,2,-1,-1,-1,-1,-1,-1
Florian Flick,R,CDM,M,M,63,62,44,56,55,61,70,2,-1,-1,-1,-1,-1,-1
Abdullah Al Salem,R,ST,M,L,63,62,62,58,62,52,67,3,-1,-1,-1,-1,-1,-1
Yunqiu Li,R,RB,M,M,63,73,47,54,59,59,64,2,-1,-1,-1,-1,-1,-1
Kazunari Ono,L,CB,M,M,63,44,24,39,46,64,70,2,-1,-1,-1,-1,-1,-1
Fabian Greilinger,L,LM,M,M,63,79,47,54,66,29,55,2,-1,-1,-1,-1,-1,-1
Lion Lauberbach,R,ST,M,M,63,70,61,57,64,39,71,3,-1,-1,-1,-1,-1,-1
Ayman Azhil,R,CDM,M,M,63,66,45,62,65,59,50,2,-1,-1,-1,-1,-1,-1
Anders Hagelskjr,L,CB,M,M,63,68,48,58,59,63,69,2,-1,-1,-1,-1,-1,-1
Emil Jonassen,L,LB,M,M,63,75,45,56,60,59,64,2,-1,-1,-1,-1,-1,-1
Liam Gibson,L,LB,H,M,63,68,35,50,58,60,64,2,-1,-1,-1,-1,-1,-1
Murat Satin,R,CAM,M,L,63,76,62,58,66,31,48,4,-1,-1,-1,-1,-1,-1
Matej Rodin,R,CB,L,H,63,46,25,35,41,64,71,2,-1,-1,-1,-1,-1,-1
Nahuel Banegas,L,LB,M,H,63,68,37,52,55,62,67,2,-1,-1,-1,-1,-1,-1
Juan Pablo Passaglia,L,CM,M,M,63,67,52,60,60,55,60,3,-1,-1,-1,-1,-1,-1
Florian Loshaj,L,CDM,H,M,63,62,57,65,67,57,63,3,-1,-1,-1,-1,-1,-1
Ryoma Watanabe,R,RW,H,M,63,76,63,60,66,45,61,2,-1,-1,-1,-1,-1,-1
Pablo Camacho,R,RB,M,M,63,68,32,55,53,61,62,2,-1,-1,-1,-1,-1,-1
Tomasz Mokwa,R,RB,M,L,63,68,46,55,61,58,63,2,-1,-1,-1,-1,-1,-1
Leandro Putaro,L,LW,M,M,63,76,62,55,65,39,65,3,-1,-1,-1,-1,-1,-1
Tashreeq Matthews,L,LM,M,M,63,77,51,54,69,28,48,3,-1,-1,-1,-1,-1,-1
